,Intolerance,wealth_intolerance,Avg pct similar neighbors
6431,0.5,0.5,78.3
6432,0.5,0.5,84.5
6433,0.5,0.5,86.6
6434,0.5,0.5,88.3
6435,0.5,0.5,87.8
6436,0.5,0.5,87.8
6437,0.5,0.5,89.3
6438,0.5,0.5,89.0
6439,0.5,0.5,88.9
6440,0.5,0.5,88.6
6441,0.5,0.5,88.9
6442,0.5,0.5,89.1
6443,0.5,0.5,89.7
6444,0.5,0.5,88.8
6445,0.5,0.5,89.1
6446,0.5,0.5,89.3
6447,0.5,0.5,89.7
6448,0.5,0.5,88.9
6449,0.5,0.5,88.7
6450,0.5,0.5,88.9
6451,0.5,0.5,89.1
6452,0.5,0.5,89.0
6453,0.5,0.5,88.2
6454,0.5,0.5,88.2
6455,0.5,0.5,88.3
6456,0.5,0.5,88.6
6457,0.5,0.5,88.6
6458,0.5,0.5,89.4
6459,0.5,0.5,89.1
6460,0.5,0.5,88.9
6461,0.5,0.5,88.6
6462,0.5,0.5,89.1
6463,0.5,0.5,88.7
6464,0.5,0.5,88.8
6465,0.5,0.5,89.0
6466,0.5,0.5,88.4
6467,0.5,0.5,88.4
6468,0.5,0.5,89.0
6469,0.5,0.5,88.6
6470,0.5,0.5,88.9
6471,0.5,0.5,89.3
6472,0.5,0.5,88.8
6473,0.5,0.5,88.5
6474,0.5,0.5,89.0
6475,0.5,0.5,89.3
6476,0.5,0.5,88.9
6477,0.5,0.5,0.0
6478,0.5,0.5,0.0
6479,0.5,0.5,55.0
6480,0.5,0.5,66.7
6481,0.5,0.5,73.3
6482,0.5,0.5,77.8
6483,0.5,0.5,83.1
6484,0.5,0.5,84.9
6485,0.5,0.5,85.4
6486,0.5,0.5,85.8
6487,0.5,0.5,86.1
6488,0.5,0.5,85.9
6489,0.5,0.5,86.5
6490,0.5,0.5,86.5
6491,0.5,0.5,86.7
6492,0.5,0.5,87.1
6493,0.5,0.5,86.8
6494,0.5,0.5,86.5
6495,0.5,0.5,87.0
6496,0.5,0.5,87.1
6497,0.5,0.5,87.3
6498,0.5,0.5,87.5
6499,0.5,0.5,87.5
6500,0.5,0.5,87.5
6501,0.5,0.5,87.4
6502,0.5,0.5,87.4
6503,0.5,0.5,87.6
6504,0.5,0.5,87.3
6505,0.5,0.5,87.3
6506,0.5,0.5,87.3
6507,0.5,0.5,87.6
6508,0.5,0.5,87.5
6509,0.5,0.5,87.2
6510,0.5,0.5,87.3
6511,0.5,0.5,87.5
6512,0.5,0.5,87.5
6513,0.5,0.5,87.5
6514,0.5,0.5,87.4
6515,0.5,0.5,87.5
6516,0.5,0.5,87.3
6517,0.5,0.5,87.3
6518,0.5,0.5,87.4
6519,0.5,0.5,87.4
6520,0.5,0.5,87.4
6521,0.5,0.5,87.5
6522,0.5,0.5,87.5
6523,0.5,0.5,87.5
6524,0.5,0.5,87.4
6525,0.5,0.5,87.5
6526,0.5,0.5,87.5
6527,0.5,0.5,87.3
6528,0.5,0.5,0.0
6529,0.5,0.5,0.0
6530,0.5,0.5,53.7
6531,0.5,0.5,65.2
6532,0.5,0.5,72.0
6533,0.5,0.5,78.8
6534,0.5,0.5,81.1
6535,0.5,0.5,84.3
6536,0.5,0.5,84.9
6537,0.5,0.5,86.2
6538,0.5,0.5,86.9
6539,0.5,0.5,88.4
6540,0.5,0.5,88.4
6541,0.5,0.5,89.4
6542,0.5,0.5,90.1
6543,0.5,0.5,89.8
6544,0.5,0.5,89.3
6545,0.5,0.5,88.9
6546,0.5,0.5,89.5
6547,0.5,0.5,89.0
6548,0.5,0.5,89.3
6549,0.5,0.5,89.4
6550,0.5,0.5,89.3
6551,0.5,0.5,89.2
6552,0.5,0.5,89.7
6553,0.5,0.5,88.9
6554,0.5,0.5,89.2
6555,0.5,0.5,89.9
6556,0.5,0.5,89.6
6557,0.5,0.5,89.8
6558,0.5,0.5,89.9
6559,0.5,0.5,89.8
6560,0.5,0.5,89.8
6561,0.5,0.5,89.5
6562,0.5,0.5,89.5
6563,0.5,0.5,89.4
6564,0.5,0.5,89.8
6565,0.5,0.5,89.7
6566,0.5,0.5,89.8
6567,0.5,0.5,89.8
6568,0.5,0.5,89.8
6569,0.5,0.5,89.8
6570,0.5,0.5,89.9
6571,0.5,0.5,90.0
6572,0.5,0.5,89.8
6573,0.5,0.5,89.9
6574,0.5,0.5,89.9
6575,0.5,0.5,89.7
6576,0.5,0.5,89.5
6577,0.5,0.5,89.7
6578,0.5,0.5,89.9
6579,0.5,0.5,0.0
6580,0.5,0.5,0.0
6581,0.5,0.5,55.4
6582,0.5,0.5,67.3
6583,0.5,0.5,73.9
6584,0.5,0.5,78.7
6585,0.5,0.5,81.9
6586,0.5,0.5,85.2
6587,0.5,0.5,86.4
6588,0.5,0.5,86.3
6589,0.5,0.5,86.3
6590,0.5,0.5,86.9
6591,0.5,0.5,86.1
6592,0.5,0.5,87.1
6593,0.5,0.5,87.7
6594,0.5,0.5,88.0
6595,0.5,0.5,88.1
6596,0.5,0.5,88.3
6597,0.5,0.5,88.9
6598,0.5,0.5,89.0
6599,0.5,0.5,88.6
6600,0.5,0.5,88.3
6601,0.5,0.5,88.1
6602,0.5,0.5,88.1
6603,0.5,0.5,88.1
6604,0.5,0.5,88.8
6605,0.5,0.5,88.1
6606,0.5,0.5,88.2
6607,0.5,0.5,88.1
6608,0.5,0.5,88.2
6609,0.5,0.5,88.5
6610,0.5,0.5,88.7
6611,0.5,0.5,88.5
6612,0.5,0.5,88.5
6613,0.5,0.5,87.8
6614,0.5,0.5,88.3
6615,0.5,0.5,88.4
6616,0.5,0.5,88.2
6617,0.5,0.5,88.9
6618,0.5,0.5,89.0
6619,0.5,0.5,88.4
6620,0.5,0.5,88.3
6621,0.5,0.5,88.5
6622,0.5,0.5,88.8
6623,0.5,0.5,89.4
6624,0.5,0.5,89.3
6625,0.5,0.5,88.9
6626,0.5,0.5,88.7
6627,0.5,0.5,88.6
6628,0.5,0.5,88.8
6629,0.5,0.5,88.7
6630,0.5,0.5,0.0
6631,0.5,0.5,0.0
6632,0.5,0.5,57.7
6633,0.5,0.5,67.7
6634,0.5,0.5,74.6
6635,0.5,0.5,79.0
6636,0.5,0.5,84.3
6637,0.5,0.5,86.6
6638,0.5,0.5,87.8
6639,0.5,0.5,89.3
6640,0.5,0.5,89.8
6641,0.5,0.5,90.2
6642,0.5,0.5,89.8
6643,0.5,0.5,89.2
6644,0.5,0.5,89.8
6645,0.5,0.5,90.3
6646,0.5,0.5,89.8
6647,0.5,0.5,90.4
6648,0.5,0.5,89.5
6649,0.5,0.5,89.7
6650,0.5,0.5,89.9
6651,0.5,0.5,89.7
6652,0.5,0.5,89.7
6653,0.5,0.5,90.1
6654,0.5,0.5,89.9
6655,0.5,0.5,90.1
6656,0.5,0.5,90.4
6657,0.5,0.5,90.0
6658,0.5,0.5,90.3
6659,0.5,0.5,90.3
6660,0.5,0.5,90.3
6661,0.5,0.5,90.3
6662,0.5,0.5,90.3
6663,0.5,0.5,90.2
6664,0.5,0.5,90.2
6665,0.5,0.5,90.3
6666,0.5,0.5,90.2
6667,0.5,0.5,90.5
6668,0.5,0.5,90.5
6669,0.5,0.5,90.5
6670,0.5,0.5,90.5
6671,0.5,0.5,90.5
6672,0.5,0.5,90.5
6673,0.5,0.5,90.5
6674,0.5,0.5,90.5
6675,0.5,0.5,90.5
6676,0.5,0.5,90.5
6677,0.5,0.5,90.5
6678,0.5,0.5,90.5
6679,0.5,0.5,90.5
6680,0.5,0.5,90.5
6681,0.5,0.5,0.0
6682,0.5,0.5,0.0
6683,0.5,0.5,55.7
6684,0.5,0.5,68.4
6685,0.5,0.5,76.7
6686,0.5,0.5,79.6
6687,0.5,0.5,83.1
6688,0.5,0.5,85.1
6689,0.5,0.5,86.3
6690,0.5,0.5,86.2
6691,0.5,0.5,87.1
6692,0.5,0.5,88.1
6693,0.5,0.5,88.4
6694,0.5,0.5,88.9
6695,0.5,0.5,90.1
6696,0.5,0.5,90.4
6697,0.5,0.5,89.9
6698,0.5,0.5,88.8
6699,0.5,0.5,89.0
6700,0.5,0.5,90.2
6701,0.5,0.5,89.9
6702,0.5,0.5,89.2
6703,0.5,0.5,90.7
6704,0.5,0.5,90.8
6705,0.5,0.5,89.8
6706,0.5,0.5,89.6
6707,0.5,0.5,89.1
6708,0.5,0.5,89.6
6709,0.5,0.5,89.7
6710,0.5,0.5,90.2
6711,0.5,0.5,90.1
6712,0.5,0.5,90.3
6713,0.5,0.5,90.4
6714,0.5,0.5,90.8
6715,0.5,0.5,90.7
6716,0.5,0.5,90.7
6717,0.5,0.5,90.7
6718,0.5,0.5,90.4
6719,0.5,0.5,90.8
6720,0.5,0.5,90.7
6721,0.5,0.5,90.8
6722,0.5,0.5,90.6
6723,0.5,0.5,90.6
6724,0.5,0.5,90.6
6725,0.5,0.5,90.7
6726,0.5,0.5,90.5
6727,0.5,0.5,90.8
6728,0.5,0.5,90.7
6729,0.5,0.5,90.7
6730,0.5,0.5,90.3
6731,0.5,0.5,90.5
6732,0.5,0.5,0.0
6733,0.5,0.5,0.0
6734,0.5,0.5,54.7
6735,0.5,0.5,62.9
6736,0.5,0.5,71.0
6737,0.5,0.5,77.3
6738,0.5,0.5,81.5
6739,0.5,0.5,83.8
6740,0.5,0.5,85.5
6741,0.5,0.5,87.6
6742,0.5,0.5,88.4
6743,0.5,0.5,88.5
6744,0.5,0.5,89.1
6745,0.5,0.5,89.1
6746,0.5,0.5,89.1
6747,0.5,0.5,89.1
6748,0.5,0.5,89.1
6749,0.5,0.5,89.1
6750,0.5,0.5,89.1
6751,0.5,0.5,89.1
6752,0.5,0.5,89.1
6753,0.5,0.5,89.1
6754,0.5,0.5,89.1
6755,0.5,0.5,89.1
6756,0.5,0.5,89.1
6757,0.5,0.5,89.1
6758,0.5,0.5,89.1
6759,0.5,0.5,89.1
6760,0.5,0.5,89.1
6761,0.5,0.5,89.1
6762,0.5,0.5,89.1
6763,0.5,0.5,89.1
6764,0.5,0.5,89.1
6765,0.5,0.5,89.1
6766,0.5,0.5,89.1
6767,0.5,0.5,89.1
6768,0.5,0.5,89.1
6769,0.5,0.5,89.1
6770,0.5,0.5,89.1
6771,0.5,0.5,89.1
6772,0.5,0.5,89.1
6773,0.5,0.5,89.1
6774,0.5,0.5,89.1
6775,0.5,0.5,89.1
6776,0.5,0.5,89.1
6777,0.5,0.5,89.1
6778,0.5,0.5,89.1
6779,0.5,0.5,89.1
6780,0.5,0.5,89.1
6781,0.5,0.5,89.1
6782,0.5,0.5,89.1
6783,0.5,0.5,0.0
6784,0.5,0.5,0.0
6785,0.5,0.5,56.1
6786,0.5,0.5,66.4
6787,0.5,0.5,72.7
6788,0.5,0.5,76.8
6789,0.5,0.5,79.4
6790,0.5,0.5,82.5
6791,0.5,0.5,82.5
6792,0.5,0.5,84.1
6793,0.5,0.5,83.6
6794,0.5,0.5,84.8
6795,0.5,0.5,84.2
6796,0.5,0.5,84.0
6797,0.5,0.5,84.0
6798,0.5,0.5,85.0
6799,0.5,0.5,85.3
6800,0.5,0.5,85.7
6801,0.5,0.5,85.3
6802,0.5,0.5,85.2
6803,0.5,0.5,85.3
6804,0.5,0.5,85.7
6805,0.5,0.5,85.0
6806,0.5,0.5,85.1
6807,0.5,0.5,84.3
6808,0.5,0.5,84.4
6809,0.5,0.5,84.8
6810,0.5,0.5,85.3
6811,0.5,0.5,84.4
6812,0.5,0.5,85.5
6813,0.5,0.5,85.8
6814,0.5,0.5,85.1
6815,0.5,0.5,84.6
6816,0.5,0.5,84.6
6817,0.5,0.5,83.6
6818,0.5,0.5,83.9
6819,0.5,0.5,84.9
6820,0.5,0.5,84.4
6821,0.5,0.5,84.5
6822,0.5,0.5,84.4
6823,0.5,0.5,84.8
6824,0.5,0.5,85.3
6825,0.5,0.5,85.2
6826,0.5,0.5,84.7
6827,0.5,0.5,84.8
6828,0.5,0.5,84.2
6829,0.5,0.5,84.9
6830,0.5,0.5,85.0
6831,0.5,0.5,84.9
6832,0.5,0.5,84.7
6833,0.5,0.5,85.0
6834,0.5,0.5,0.0
6835,0.5,0.5,0.0
6836,0.5,0.5,55.1
6837,0.5,0.5,64.3
6838,0.5,0.5,70.0
6839,0.5,0.5,75.2
6840,0.5,0.5,77.2
6841,0.5,0.5,79.8
6842,0.5,0.5,80.3
6843,0.5,0.5,80.7
6844,0.5,0.5,82.4
6845,0.5,0.5,83.2
6846,0.5,0.5,83.4
6847,0.5,0.5,83.6
6848,0.5,0.5,83.7
6849,0.5,0.5,84.3
6850,0.5,0.5,83.6
6851,0.5,0.5,83.6
6852,0.5,0.5,83.8
6853,0.5,0.5,83.4
6854,0.5,0.5,83.9
6855,0.5,0.5,84.5
6856,0.5,0.5,85.1
6857,0.5,0.5,84.8
6858,0.5,0.5,84.5
6859,0.5,0.5,84.8
6860,0.5,0.5,84.6
6861,0.5,0.5,84.8
6862,0.5,0.5,85.0
6863,0.5,0.5,84.7
6864,0.5,0.5,84.8
6865,0.5,0.5,84.5
6866,0.5,0.5,84.6
6867,0.5,0.5,85.2
6868,0.5,0.5,84.9
6869,0.5,0.5,85.1
6870,0.5,0.5,85.0
6871,0.5,0.5,84.8
6872,0.5,0.5,85.2
6873,0.5,0.5,85.3
6874,0.5,0.5,85.5
6875,0.5,0.5,85.5
6876,0.5,0.5,84.5
6877,0.5,0.5,84.5
6878,0.5,0.5,84.8
6879,0.5,0.5,85.2
6880,0.5,0.5,84.7
6881,0.5,0.5,84.8
6882,0.5,0.5,84.7
6883,0.5,0.5,85.2
6884,0.5,0.5,85.2
6885,0.5,0.5,0.0
6886,0.5,0.5,0.0
6887,0.5,0.5,53.6
6888,0.5,0.5,63.7
6889,0.5,0.5,71.1
6890,0.5,0.5,76.5
6891,0.5,0.5,82.1
6892,0.5,0.5,83.6
6893,0.5,0.5,86.3
6894,0.5,0.5,87.8
6895,0.5,0.5,88.3
6896,0.5,0.5,89.5
6897,0.5,0.5,90.2
6898,0.5,0.5,90.2
6899,0.5,0.5,90.7
6900,0.5,0.5,90.6
6901,0.5,0.5,91.0
6902,0.5,0.5,91.3
6903,0.5,0.5,91.3
6904,0.5,0.5,91.2
6905,0.5,0.5,91.2
6906,0.5,0.5,91.1
6907,0.5,0.5,91.1
6908,0.5,0.5,91.3
6909,0.5,0.5,91.0
6910,0.5,0.5,91.1
6911,0.5,0.5,91.1
6912,0.5,0.5,91.1
6913,0.5,0.5,91.3
6914,0.5,0.5,91.0
6915,0.5,0.5,91.2
6916,0.5,0.5,91.2
6917,0.5,0.5,91.2
6918,0.5,0.5,91.2
6919,0.5,0.5,91.2
6920,0.5,0.5,91.2
6921,0.5,0.5,91.2
6922,0.5,0.5,91.2
6923,0.5,0.5,91.2
6924,0.5,0.5,91.2
6925,0.5,0.5,91.2
6926,0.5,0.5,91.2
6927,0.5,0.5,91.2
6928,0.5,0.5,91.2
6929,0.5,0.5,91.2
6930,0.5,0.5,91.2
6931,0.5,0.5,91.2
6932,0.5,0.5,91.2
6933,0.5,0.5,91.2
6934,0.5,0.5,91.2
6935,0.5,0.5,91.2
6936,0.5,0.5,0.0
6937,0.5,0.5,0.0
6938,0.5,0.5,54.8
6939,0.5,0.5,65.8
6940,0.5,0.5,71.6
6941,0.5,0.5,74.8
6942,0.5,0.5,78.0
6943,0.5,0.5,80.3
6944,0.5,0.5,80.7
6945,0.5,0.5,82.6
6946,0.5,0.5,82.8
6947,0.5,0.5,85.1
6948,0.5,0.5,85.7
6949,0.5,0.5,87.4
6950,0.5,0.5,87.8
6951,0.5,0.5,88.8
6952,0.5,0.5,88.6
6953,0.5,0.5,88.7
6954,0.5,0.5,89.7
6955,0.5,0.5,90.1
6956,0.5,0.5,89.7
6957,0.5,0.5,89.8
6958,0.5,0.5,89.9
6959,0.5,0.5,90.0
6960,0.5,0.5,89.9
6961,0.5,0.5,89.9
6962,0.5,0.5,89.7
6963,0.5,0.5,90.0
6964,0.5,0.5,89.7
6965,0.5,0.5,90.1
6966,0.5,0.5,90.1
6967,0.5,0.5,90.4
6968,0.5,0.5,90.1
6969,0.5,0.5,90.1
6970,0.5,0.5,90.7
6971,0.5,0.5,90.4
6972,0.5,0.5,90.7
6973,0.5,0.5,90.9
6974,0.5,0.5,90.7
6975,0.5,0.5,90.6
6976,0.5,0.5,90.7
6977,0.5,0.5,90.9
6978,0.5,0.5,90.7
6979,0.5,0.5,90.6
6980,0.5,0.5,90.4
6981,0.5,0.5,90.6
6982,0.5,0.5,90.7
6983,0.5,0.5,90.8
6984,0.5,0.5,90.7
6985,0.5,0.5,90.9
6986,0.5,0.5,90.8
6987,0.5,0.5,0.0
6988,0.5,0.5,0.0
6989,0.5,0.5,53.5
6990,0.5,0.5,65.7
6991,0.5,0.5,70.9
6992,0.5,0.5,78.7
6993,0.5,0.5,80.4
6994,0.5,0.5,81.9
6995,0.5,0.5,84.0
6996,0.5,0.5,84.9
6997,0.5,0.5,84.9
6998,0.5,0.5,85.0
6999,0.5,0.5,85.4
7000,0.5,0.5,85.1
7001,0.5,0.5,85.2
7002,0.5,0.5,85.2
7003,0.5,0.5,86.1
7004,0.5,0.5,85.5
7005,0.5,0.5,86.3
7006,0.5,0.5,85.4
7007,0.5,0.5,84.7
7008,0.5,0.5,85.2
7009,0.5,0.5,85.5
7010,0.5,0.5,86.2
7011,0.5,0.5,86.2
7012,0.5,0.5,85.8
7013,0.5,0.5,85.8
7014,0.5,0.5,86.0
7015,0.5,0.5,86.0
7016,0.5,0.5,86.0
7017,0.5,0.5,86.6
7018,0.5,0.5,86.3
7019,0.5,0.5,86.8
7020,0.5,0.5,86.9
7021,0.5,0.5,87.3
7022,0.5,0.5,87.4
7023,0.5,0.5,86.5
7024,0.5,0.5,86.8
7025,0.5,0.5,87.1
7026,0.5,0.5,86.8
7027,0.5,0.5,86.4
7028,0.5,0.5,86.3
7029,0.5,0.5,87.3
7030,0.5,0.5,87.4
7031,0.5,0.5,86.7
7032,0.5,0.5,87.6
7033,0.5,0.5,87.1
7034,0.5,0.5,86.7
7035,0.5,0.5,87.6
7036,0.5,0.5,87.6
7037,0.5,0.5,87.6
7038,0.5,0.5,0.0
7039,0.5,0.5,0.0
7040,0.5,0.5,55.8
7041,0.5,0.5,66.2
7042,0.5,0.5,72.9
7043,0.5,0.5,78.2
7044,0.5,0.5,82.4
7045,0.5,0.5,84.6
7046,0.5,0.5,87.0
7047,0.5,0.5,87.6
7048,0.5,0.5,88.5
7049,0.5,0.5,88.3
7050,0.5,0.5,88.6
7051,0.5,0.5,90.0
7052,0.5,0.5,90.3
7053,0.5,0.5,90.8
7054,0.5,0.5,90.3
7055,0.5,0.5,90.4
7056,0.5,0.5,90.3
7057,0.5,0.5,90.8
7058,0.5,0.5,90.7
7059,0.5,0.5,90.1
7060,0.5,0.5,90.2
7061,0.5,0.5,91.1
7062,0.5,0.5,91.2
7063,0.5,0.5,91.2
7064,0.5,0.5,91.1
7065,0.5,0.5,91.6
7066,0.5,0.5,91.5
7067,0.5,0.5,91.7
7068,0.5,0.5,91.5
7069,0.5,0.5,91.4
7070,0.5,0.5,91.3
7071,0.5,0.5,91.4
7072,0.5,0.5,91.3
7073,0.5,0.5,91.3
7074,0.5,0.5,91.2
7075,0.5,0.5,91.2
7076,0.5,0.5,91.5
7077,0.5,0.5,91.5
7078,0.5,0.5,91.0
7079,0.5,0.5,91.2
7080,0.5,0.5,91.5
7081,0.5,0.5,91.5
7082,0.5,0.5,91.5
7083,0.5,0.5,91.4
7084,0.5,0.5,91.1
7085,0.5,0.5,91.3
7086,0.5,0.5,91.5
7087,0.5,0.5,91.5
7088,0.5,0.5,91.4
7089,0.5,0.5,0.0
7090,0.5,0.5,0.0
7091,0.5,0.5,54.9
7092,0.5,0.5,68.5
7093,0.5,0.5,73.7
7094,0.5,0.5,78.2
7095,0.5,0.5,80.2
7096,0.5,0.5,82.0
7097,0.5,0.5,84.9
7098,0.5,0.5,85.4
7099,0.5,0.5,86.4
7100,0.5,0.5,86.2
7101,0.5,0.5,87.8
7102,0.5,0.5,87.4
7103,0.5,0.5,87.8
7104,0.5,0.5,87.4
7105,0.5,0.5,87.2
7106,0.5,0.5,88.3
7107,0.5,0.5,88.2
7108,0.5,0.5,87.5
7109,0.5,0.5,88.4
7110,0.5,0.5,88.7
7111,0.5,0.5,88.6
7112,0.5,0.5,88.5
7113,0.5,0.5,88.3
7114,0.5,0.5,88.6
7115,0.5,0.5,88.6
7116,0.5,0.5,88.7
7117,0.5,0.5,88.6
7118,0.5,0.5,88.5
7119,0.5,0.5,88.7
7120,0.5,0.5,88.7
7121,0.5,0.5,88.8
7122,0.5,0.5,88.8
7123,0.5,0.5,88.8
7124,0.5,0.5,88.8
7125,0.5,0.5,88.8
7126,0.5,0.5,88.8
7127,0.5,0.5,88.8
7128,0.5,0.5,88.8
7129,0.5,0.5,88.8
7130,0.5,0.5,88.8
7131,0.5,0.5,88.8
7132,0.5,0.5,88.8
7133,0.5,0.5,88.8
7134,0.5,0.5,88.8
7135,0.5,0.5,88.8
7136,0.5,0.5,88.8
7137,0.5,0.5,88.8
7138,0.5,0.5,88.8
7139,0.5,0.5,88.8
7140,0.5,0.5,0.0
7141,0.5,0.5,0.0
7142,0.5,0.5,53.7
7143,0.5,0.5,66.8
7144,0.5,0.5,72.4
7145,0.5,0.5,77.5
7146,0.5,0.5,80.5
7147,0.5,0.5,80.9
7148,0.5,0.5,81.5
7149,0.5,0.5,81.3
7150,0.5,0.5,82.4
7151,0.5,0.5,82.3
7152,0.5,0.5,81.8
7153,0.5,0.5,82.8
7154,0.5,0.5,83.2
7155,0.5,0.5,83.0
7156,0.5,0.5,82.4
7157,0.5,0.5,84.0
7158,0.5,0.5,84.0
7159,0.5,0.5,83.9
7160,0.5,0.5,83.6
7161,0.5,0.5,82.5
7162,0.5,0.5,82.9
7163,0.5,0.5,83.0
7164,0.5,0.5,83.4
7165,0.5,0.5,83.3
7166,0.5,0.5,83.3
7167,0.5,0.5,83.2
7168,0.5,0.5,82.9
7169,0.5,0.5,82.7
7170,0.5,0.5,82.8
7171,0.5,0.5,83.3
7172,0.5,0.5,83.3
7173,0.5,0.5,83.7
7174,0.5,0.5,83.6
7175,0.5,0.5,83.1
7176,0.5,0.5,82.9
7177,0.5,0.5,83.3
7178,0.5,0.5,83.4
7179,0.5,0.5,83.8
7180,0.5,0.5,83.3
7181,0.5,0.5,83.7
7182,0.5,0.5,83.2
7183,0.5,0.5,83.0
7184,0.5,0.5,83.9
7185,0.5,0.5,83.7
7186,0.5,0.5,83.0
7187,0.5,0.5,83.6
7188,0.5,0.5,83.5
7189,0.5,0.5,83.4
7190,0.5,0.5,83.2
7191,0.5,0.5,0.0
7192,0.5,0.5,0.0
7193,0.5,0.5,55.9
7194,0.5,0.5,67.9
7195,0.5,0.5,75.2
7196,0.5,0.5,79.2
7197,0.5,0.5,81.2
7198,0.5,0.5,84.3
7199,0.5,0.5,85.3
7200,0.5,0.5,86.1
7201,0.5,0.5,86.8
7202,0.5,0.5,86.7
7203,0.5,0.5,87.5
7204,0.5,0.5,88.6
7205,0.5,0.5,88.7
7206,0.5,0.5,88.4
7207,0.5,0.5,89.2
7208,0.5,0.5,89.1
7209,0.5,0.5,89.4
7210,0.5,0.5,89.3
7211,0.5,0.5,89.4
7212,0.5,0.5,89.4
7213,0.5,0.5,89.7
7214,0.5,0.5,89.8
7215,0.5,0.5,89.9
7216,0.5,0.5,89.9
7217,0.5,0.5,89.9
7218,0.5,0.5,89.9
7219,0.5,0.5,89.9
7220,0.5,0.5,89.9
7221,0.5,0.5,89.9
7222,0.5,0.5,89.9
7223,0.5,0.5,89.9
7224,0.5,0.5,89.9
7225,0.5,0.5,89.9
7226,0.5,0.5,89.9
7227,0.5,0.5,89.9
7228,0.5,0.5,89.9
7229,0.5,0.5,89.9
7230,0.5,0.5,89.9
7231,0.5,0.5,89.9
7232,0.5,0.5,89.9
7233,0.5,0.5,89.9
7234,0.5,0.5,89.9
7235,0.5,0.5,89.9
7236,0.5,0.5,89.9
7237,0.5,0.5,89.9
7238,0.5,0.5,89.9
7239,0.5,0.5,89.9
7240,0.5,0.5,89.9
7241,0.5,0.5,89.9
7242,0.5,0.5,0.0
7243,0.5,0.5,0.0
7244,0.5,0.5,54.8
7245,0.5,0.5,64.9
7246,0.5,0.5,73.5
7247,0.5,0.5,77.5
7248,0.5,0.5,80.2
7249,0.5,0.5,81.3
7250,0.5,0.5,83.1
7251,0.5,0.5,86.2
7252,0.5,0.5,86.3
7253,0.5,0.5,87.5
7254,0.5,0.5,88.3
7255,0.5,0.5,88.6
7256,0.5,0.5,88.2
7257,0.5,0.5,88.8
7258,0.5,0.5,88.2
7259,0.5,0.5,88.4
7260,0.5,0.5,88.7
7261,0.5,0.5,88.8
7262,0.5,0.5,89.0
7263,0.5,0.5,88.9
7264,0.5,0.5,88.8
7265,0.5,0.5,89.3
7266,0.5,0.5,89.0
7267,0.5,0.5,88.9
7268,0.5,0.5,89.3
7269,0.5,0.5,89.3
7270,0.5,0.5,89.2
7271,0.5,0.5,89.2
7272,0.5,0.5,89.4
7273,0.5,0.5,89.3
7274,0.5,0.5,89.3
7275,0.5,0.5,88.9
7276,0.5,0.5,89.3
7277,0.5,0.5,89.4
7278,0.5,0.5,89.0
7279,0.5,0.5,89.0
7280,0.5,0.5,89.0
7281,0.5,0.5,89.0
7282,0.5,0.5,89.4
7283,0.5,0.5,89.4
7284,0.5,0.5,89.2
7285,0.5,0.5,89.2
7286,0.5,0.5,89.7
7287,0.5,0.5,89.2
7288,0.5,0.5,89.1
7289,0.5,0.5,89.0
7290,0.5,0.5,88.6
7291,0.5,0.5,88.9
7292,0.5,0.5,89.5
7293,0.5,0.5,0.0
7294,0.5,0.5,0.0
7295,0.5,0.5,56.2
7296,0.5,0.5,66.8
7297,0.5,0.5,72.5
7298,0.5,0.5,77.3
7299,0.5,0.5,81.4
7300,0.5,0.5,83.3
7301,0.5,0.5,83.5
7302,0.5,0.5,84.4
7303,0.5,0.5,86.9
7304,0.5,0.5,86.4
7305,0.5,0.5,85.6
7306,0.5,0.5,86.6
7307,0.5,0.5,87.2
7308,0.5,0.5,86.8
7309,0.5,0.5,87.3
7310,0.5,0.5,87.3
7311,0.5,0.5,87.5
7312,0.5,0.5,87.8
7313,0.5,0.5,87.9
7314,0.5,0.5,87.7
7315,0.5,0.5,87.1
7316,0.5,0.5,87.5
7317,0.5,0.5,87.8
7318,0.5,0.5,88.3
7319,0.5,0.5,88.3
7320,0.5,0.5,88.5
7321,0.5,0.5,88.8
7322,0.5,0.5,88.9
7323,0.5,0.5,88.7
7324,0.5,0.5,88.9
7325,0.5,0.5,88.8
7326,0.5,0.5,88.9
7327,0.5,0.5,88.9
7328,0.5,0.5,88.9
7329,0.5,0.5,88.9
7330,0.5,0.5,89.1
7331,0.5,0.5,89.2
7332,0.5,0.5,88.9
7333,0.5,0.5,89.0
7334,0.5,0.5,88.8
7335,0.5,0.5,89.1
7336,0.5,0.5,88.9
7337,0.5,0.5,88.9
7338,0.5,0.5,88.9
7339,0.5,0.5,88.9
7340,0.5,0.5,88.9
7341,0.5,0.5,88.9
7342,0.5,0.5,88.9
7343,0.5,0.5,88.9
7344,0.5,0.5,0.0
7345,0.5,0.5,0.0
7346,0.5,0.5,54.9
7347,0.5,0.5,65.0
7348,0.5,0.5,71.3
7349,0.5,0.5,78.0
7350,0.5,0.5,81.5
7351,0.5,0.5,84.2
7352,0.5,0.5,85.2
7353,0.5,0.5,85.7
7354,0.5,0.5,85.7
7355,0.5,0.5,86.5
7356,0.5,0.5,87.4
7357,0.5,0.5,86.7
7358,0.5,0.5,87.3
7359,0.5,0.5,87.8
7360,0.5,0.5,87.1
7361,0.5,0.5,88.2
